1.332371685234139250e+03,7.000000000000000000e+01,4.500000000000000111e-01,5.000000000000000000e-01,2.999999999999999889e-01,4.000000000000000222e-01,4.000000000000000222e-01,3.500000000000000000e+02,2.000000000000000000e+01,2.000000000000000000e+00,1.250000000000000000e+03,3.000000000000000000e+00
9.144303682654179966e+02,6.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,5.000000000000000000e-01,4.000000000000000222e-01,5.000000000000000000e-01,3.500000000000000000e+02,4.500000000000000000e+01,2.000000000000000000e+00,1.050000000000000000e+03,3.000000000000000000e+00
9.633161417079195417e+02,6.000000000000000000e+01,3.499999999999999778e-01,4.000000000000000222e-01,5.000000000000000000e-01,5.999999999999999778e-01,5.999999999999999778e-01,4.000000000000000000e+02,2.000000000000000000e+01,2.000000000000000000e+00,1.250000000000000000e+03,4.000000000000000000e+00
3.341996308877421143e+03,6.000000000000000000e+01,3.499999999999999778e-01,4.000000000000000222e-01,5.999999999999999778e-01,5.000000000000000000e-01,5.999999999999999778e-01,3.500000000000000000e+02,4.500000000000000000e+01,2.000000000000000000e+00,1.250000000000000000e+03,4.000000000000000000e+00
1.363823691507436024e+03,8.000000000000000000e+01,3.499999999999999778e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,3.500000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,1.250000000000000000e+03,4.000000000000000000e+00
1.277160721410269389e+03,6.000000000000000000e+01,3.499999999999999778e-01,2.999999999999999889e-01,2.999999999999999889e-01,2.999999999999999889e-01,4.000000000000000222e-01,3.000000000000000000e+02,2.000000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,2.000000000000000000e+00
1.274966368333072523e+03,5.000000000000000000e+01,2.500000000000000000e-01,2.999999999999999889e-01,2.999999999999999889e-01,5.000000000000000000e-01,4.000000000000000222e-01,4.000000000000000000e+02,4.000000000000000000e+01,2.000000000000000000e+00,1.050000000000000000e+03,2.000000000000000000e+00
8.783095479516889554e+02,6.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,4.000000000000000222e-01,4.000000000000000222e-01,5.000000000000000000e-01,4.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,4.000000000000000000e+00
1.716345453235799141e+03,6.000000000000000000e+01,4.500000000000000111e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,4.000000000000000222e-01,3.500000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,1.150000000000000000e+03,3.000000000000000000e+00
9.516455800893999140e+02,6.000000000000000000e+01,2.500000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,4.000000000000000222e-01,2.999999999999999889e-01,3.500000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,1.150000000000000000e+03,4.000000000000000000e+00
1.288270699428712078e+03,7.000000000000000000e+01,3.499999999999999778e-01,4.000000000000000222e-01,4.000000000000000222e-01,4.000000000000000222e-01,2.999999999999999889e-01,3.500000000000000000e+02,4.500000000000000000e+01,2.000000000000000000e+00,1.250000000000000000e+03,3.000000000000000000e+00
1.218642259318986817e+03,7.000000000000000000e+01,3.499999999999999778e-01,4.000000000000000222e-01,5.999999999999999778e-01,4.000000000000000222e-01,5.999999999999999778e-01,4.000000000000000000e+02,4.000000000000000000e+01,2.000000000000000000e+00,1.050000000000000000e+03,3.000000000000000000e+00
9.117599983517957298e+02,7.000000000000000000e+01,2.500000000000000000e-01,5.000000000000000000e-01,2.999999999999999889e-01,4.000000000000000222e-01,4.000000000000000222e-01,3.500000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,1.050000000000000000e+03,5.000000000000000000e+00
1.157651782641625687e+03,7.000000000000000000e+01,3.499999999999999778e-01,4.000000000000000222e-01,2.999999999999999889e-01,5.000000000000000000e-01,4.000000000000000222e-01,4.500000000000000000e+02,4.500000000000000000e+01,2.000000000000000000e+00,1.150000000000000000e+03,4.000000000000000000e+00
1.141718629462826584e+03,7.000000000000000000e+01,3.499999999999999778e-01,5.999999999999999778e-01,5.000000000000000000e-01,5.999999999999999778e-01,2.999999999999999889e-01,3.500000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,1.150000000000000000e+03,3.000000000000000000e+00
9.608679942352600847e+02,5.000000000000000000e+01,2.500000000000000000e-01,2.999999999999999889e-01,5.000000000000000000e-01,5.000000000000000000e-01,4.000000000000000222e-01,3.000000000000000000e+02,2.000000000000000000e+01,2.000000000000000000e+00,1.150000000000000000e+03,4.000000000000000000e+00
1.541440497095675482e+03,8.000000000000000000e+01,4.500000000000000111e-01,2.999999999999999889e-01,4.000000000000000222e-01,5.000000000000000000e-01,2.999999999999999889e-01,3.500000000000000000e+02,2.000000000000000000e+01,2.000000000000000000e+00,1.250000000000000000e+03,3.000000000000000000e+00
9.247833813296036851e+02,8.000000000000000000e+01,2.500000000000000000e-01,2.999999999999999889e-01,4.000000000000000222e-01,5.999999999999999778e-01,4.000000000000000222e-01,3.500000000000000000e+02,4.500000000000000000e+01,2.000000000000000000e+00,1.250000000000000000e+03,3.000000000000000000e+00
9.262854067126648943e+02,8.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,3.500000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,1.050000000000000000e+03,3.000000000000000000e+00
2.493289195481905153e+03,6.000000000000000000e+01,3.499999999999999778e-01,5.000000000000000000e-01,4.000000000000000222e-01,5.000000000000000000e-01,5.999999999999999778e-01,3.500000000000000000e+02,4.500000000000000000e+01,2.000000000000000000e+00,1.050000000000000000e+03,3.000000000000000000e+00
8.627677561519163874e+02,5.000000000000000000e+01,3.499999999999999778e-01,5.000000000000000000e-01,2.999999999999999889e-01,4.000000000000000222e-01,5.000000000000000000e-01,3.500000000000000000e+02,2.000000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,4.000000000000000000e+00
9.025890667869560957e+02,6.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,5.000000000000000000e-01,4.000000000000000222e-01,5.000000000000000000e-01,3.000000000000000000e+02,2.000000000000000000e+01,2.000000000000000000e+00,1.150000000000000000e+03,2.000000000000000000e+00
1.549580063144067253e+03,7.000000000000000000e+01,3.499999999999999778e-01,4.000000000000000222e-01,5.000000000000000000e-01,4.000000000000000222e-01,2.999999999999999889e-01,3.500000000000000000e+02,2.000000000000000000e+01,2.000000000000000000e+00,1.150000000000000000e+03,3.000000000000000000e+00
9.517579179438178016e+02,7.000000000000000000e+01,3.499999999999999778e-01,4.000000000000000222e-01,5.000000000000000000e-01,5.999999999999999778e-01,5.000000000000000000e-01,3.500000000000000000e+02,2.000000000000000000e+01,2.000000000000000000e+00,1.050000000000000000e+03,3.000000000000000000e+00
4.489027004823464267e+03,5.000000000000000000e+01,4.500000000000000111e-01,5.000000000000000000e-01,2.999999999999999889e-01,5.000000000000000000e-01,4.000000000000000222e-01,4.000000000000000000e+02,4.500000000000000000e+01,2.000000000000000000e+00,1.150000000000000000e+03,3.000000000000000000e+00
2.628520206219350257e+03,7.000000000000000000e+01,3.499999999999999778e-01,4.000000000000000222e-01,5.999999999999999778e-01,4.000000000000000222e-01,4.000000000000000222e-01,3.500000000000000000e+02,4.000000000000000000e+01,2.000000000000000000e+00,1.250000000000000000e+03,3.000000000000000000e+00
9.844820296222765137e+02,7.000000000000000000e+01,3.499999999999999778e-01,5.000000000000000000e-01,5.999999999999999778e-01,4.000000000000000222e-01,4.000000000000000222e-01,4.500000000000000000e+02,2.000000000000000000e+01,2.000000000000000000e+00,1.250000000000000000e+03,2.000000000000000000e+00
8.917634953908180933e+02,7.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,5.999999999999999778e-01,4.000000000000000222e-01,4.000000000000000222e-01,3.500000000000000000e+02,4.000000000000000000e+01,2.000000000000000000e+00,1.250000000000000000e+03,2.000000000000000000e+00
1.332516073658021241e+03,7.000000000000000000e+01,2.500000000000000000e-01,5.000000000000000000e-01,2.999999999999999889e-01,4.000000000000000222e-01,2.999999999999999889e-01,3.500000000000000000e+02,2.000000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,3.000000000000000000e+00
9.522166149451621777e+02,7.000000000000000000e+01,3.499999999999999778e-01,4.000000000000000222e-01,5.000000000000000000e-01,4.000000000000000222e-01,2.999999999999999889e-01,4.500000000000000000e+02,4.500000000000000000e+01,2.000000000000000000e+00,1.150000000000000000e+03,3.000000000000000000e+00
1.043712251143091180e+03,8.000000000000000000e+01,1.499999999999999944e-01,4.000000000000000222e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.999999999999999889e-01,3.500000000000000000e+02,2.000000000000000000e+01,2.000000000000000000e+00,1.050000000000000000e+03,3.000000000000000000e+00
1.036337754933244923e+03,8.000000000000000000e+01,2.500000000000000000e-01,5.999999999999999778e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.999999999999999889e-01,3.500000000000000000e+02,2.000000000000000000e+01,2.000000000000000000e+00,1.250000000000000000e+03,3.000000000000000000e+00
1.354524607973382217e+03,5.000000000000000000e+01,2.500000000000000000e-01,5.000000000000000000e-01,2.999999999999999889e-01,5.000000000000000000e-01,4.000000000000000222e-01,4.000000000000000000e+02,2.000000000000000000e+01,2.000000000000000000e+00,1.050000000000000000e+03,3.000000000000000000e+00
9.313045932457901017e+02,5.000000000000000000e+01,2.500000000000000000e-01,5.000000000000000000e-01,5.999999999999999778e-01,5.000000000000000000e-01,5.999999999999999778e-01,4.500000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,1.250000000000000000e+03,3.000000000000000000e+00
1.026520750646942133e+03,8.000000000000000000e+01,2.500000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.999999999999999778e-01,3.500000000000000000e+02,4.500000000000000000e+01,2.000000000000000000e+00,1.250000000000000000e+03,3.000000000000000000e+00
9.269733545950230109e+02,8.000000000000000000e+01,1.499999999999999944e-01,5.999999999999999778e-01,4.000000000000000222e-01,5.000000000000000000e-01,5.999999999999999778e-01,3.500000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,1.250000000000000000e+03,3.000000000000000000e+00
2.321843471425327152e+03,7.000000000000000000e+01,3.499999999999999778e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,4.000000000000000000e+02,4.000000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,5.000000000000000000e+00
2.211122817680291064e+03,5.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,0.000000000000000000e+00,2.999999999999999889e-01,6.999999999999999556e-01,3.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,5.000000000000000000e+00
8.350853225525878543e+02,5.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,1.000000000000000056e-01,2.999999999999999889e-01,6.999999999999999556e-01,3.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,5.000000000000000000e+00
8.203078594402164754e+02,7.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,1.000000000000000056e-01,2.999999999999999889e-01,6.500000000000000222e-01,3.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,1.150000000000000000e+03,3.000000000000000000e+00
8.198503016035610926e+02,7.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,1.000000000000000056e-01,2.999999999999999889e-01,6.500000000000000222e-01,3.500000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,1.150000000000000000e+03,3.000000000000000000e+00
8.256251757691153443e+02,7.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,1.000000000000000056e-01,2.999999999999999889e-01,6.500000000000000222e-01,4.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,1.150000000000000000e+03,3.000000000000000000e+00
8.339430934661625088e+02,7.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,1.000000000000000056e-01,2.999999999999999889e-01,6.500000000000000222e-01,4.500000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,1.150000000000000000e+03,3.000000000000000000e+00
8.179957117291434088e+02,7.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,1.000000000000000056e-01,2.999999999999999889e-01,6.500000000000000222e-01,3.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,3.000000000000000000e+00
8.207953202177557159e+02,7.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,1.000000000000000056e-01,2.999999999999999889e-01,6.500000000000000222e-01,3.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,1.050000000000000000e+03,3.000000000000000000e+00
8.203078594402164754e+02,7.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,1.000000000000000056e-01,2.999999999999999889e-01,6.500000000000000222e-01,3.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,1.150000000000000000e+03,3.000000000000000000e+00
8.294464883714541656e+02,7.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,1.000000000000000056e-01,2.999999999999999889e-01,6.500000000000000222e-01,3.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,1.250000000000000000e+03,3.000000000000000000e+00
8.321081484314883028e+02,7.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,1.000000000000000056e-01,2.999999999999999889e-01,6.500000000000000222e-01,3.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,2.000000000000000000e+00
8.179957117291434088e+02,7.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,1.000000000000000056e-01,2.999999999999999889e-01,6.500000000000000222e-01,3.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,3.000000000000000000e+00
8.261019420086126956e+02,7.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,1.000000000000000056e-01,2.999999999999999889e-01,6.500000000000000222e-01,3.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,4.000000000000000000e+00
8.551606943722053984e+02,7.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,1.000000000000000056e-01,2.999999999999999889e-01,6.500000000000000222e-01,3.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,5.000000000000000000e+00
8.562723326337347771e+02,7.000000000000000000e+01,2.500000000000000000e-01,2.999999999999999889e-01,1.000000000000000056e-01,2.999999999999999889e-01,6.500000000000000222e-01,3.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,5.000000000000000000e+00
8.551606943722053984e+02,7.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,1.000000000000000056e-01,2.999999999999999889e-01,6.500000000000000222e-01,3.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,5.000000000000000000e+00
8.531750476344832350e+02,7.000000000000000000e+01,2.500000000000000000e-01,5.000000000000000000e-01,1.000000000000000056e-01,2.999999999999999889e-01,6.500000000000000222e-01,3.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,5.000000000000000000e+00
8.649609376577927833e+02,7.000000000000000000e+01,2.500000000000000000e-01,5.999999999999999778e-01,1.000000000000000056e-01,2.999999999999999889e-01,6.500000000000000222e-01,3.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,5.000000000000000000e+00
8.892654273250674350e+02,7.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,2.999999999999999889e-01,2.999999999999999889e-01,6.500000000000000222e-01,3.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,5.000000000000000000e+00
9.247267150781893861e+02,7.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,4.000000000000000222e-01,2.999999999999999889e-01,6.500000000000000222e-01,3.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,5.000000000000000000e+00
1.007869303462095104e+03,7.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,5.000000000000000000e-01,2.999999999999999889e-01,6.500000000000000222e-01,3.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,5.000000000000000000e+00
1.126920276172288823e+03,7.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,5.999999999999999778e-01,2.999999999999999889e-01,6.500000000000000222e-01,3.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,5.000000000000000000e+00
8.969721884872791406e+02,7.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,2.999999999999999889e-01,2.999999999999999889e-01,2.999999999999999889e-01,3.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,5.000000000000000000e+00
8.902835677710227174e+02,7.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,2.999999999999999889e-01,2.999999999999999889e-01,4.000000000000000222e-01,3.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,5.000000000000000000e+00
8.822483618099178102e+02,7.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,2.999999999999999889e-01,2.999999999999999889e-01,5.000000000000000000e-01,3.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,5.000000000000000000e+00
8.866342309069547127e+02,7.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,2.999999999999999889e-01,2.999999999999999889e-01,5.999999999999999778e-01,3.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,5.000000000000000000e+00
8.866342309069547127e+02,7.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,2.999999999999999889e-01,2.999999999999999889e-01,5.999999999999999778e-01,3.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,5.000000000000000000e+00
9.019884473322686063e+02,7.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,2.999999999999999889e-01,4.000000000000000222e-01,5.999999999999999778e-01,3.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,5.000000000000000000e+00
9.256690187501510536e+02,7.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,2.999999999999999889e-01,5.000000000000000000e-01,5.999999999999999778e-01,3.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,5.000000000000000000e+00
1.880584523333379821e+03,7.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,2.999999999999999889e-01,5.999999999999999778e-01,5.999999999999999778e-01,3.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,5.000000000000000000e+00
8.875737850713130683e+02,7.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,2.999999999999999889e-01,2.999999999999999889e-01,5.999999999999999778e-01,3.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,5.000000000000000000e+00
8.794966601777596225e+02,7.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,2.999999999999999889e-01,2.999999999999999889e-01,5.999999999999999778e-01,3.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,5.000000000000000000e+00
8.866342309069547127e+02,7.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,2.999999999999999889e-01,2.999999999999999889e-01,5.999999999999999778e-01,3.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,5.000000000000000000e+00
9.036918242866148603e+02,7.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,2.999999999999999889e-01,2.999999999999999889e-01,5.999999999999999778e-01,3.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,5.000000000000000000e+00
8.512478189487247846e+02,5.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,2.999999999999999889e-01,2.999999999999999889e-01,5.999999999999999778e-01,3.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,5.000000000000000000e+00
8.682393261568070102e+02,6.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,2.999999999999999889e-01,2.999999999999999889e-01,5.999999999999999778e-01,3.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,5.000000000000000000e+00
8.866342309069547127e+02,7.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,2.999999999999999889e-01,2.999999999999999889e-01,5.999999999999999778e-01,3.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,5.000000000000000000e+00
9.363968794096671218e+02,8.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,2.999999999999999889e-01,2.999999999999999889e-01,5.999999999999999778e-01,3.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,5.000000000000000000e+00
8.650998704892250544e+02,5.000000000000000000e+01,1.499999999999999944e-01,4.000000000000000222e-01,2.999999999999999889e-01,2.999999999999999889e-01,5.999999999999999778e-01,3.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,5.000000000000000000e+00
8.512478189487247846e+02,5.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,2.999999999999999889e-01,2.999999999999999889e-01,5.999999999999999778e-01,3.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,5.000000000000000000e+00
3.047068454729589575e+03,5.000000000000000000e+01,3.499999999999999778e-01,4.000000000000000222e-01,2.999999999999999889e-01,2.999999999999999889e-01,5.999999999999999778e-01,3.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,5.000000000000000000e+00
8.977333259471540714e+02,5.000000000000000000e+01,4.500000000000000111e-01,4.000000000000000222e-01,2.999999999999999889e-01,2.999999999999999889e-01,5.999999999999999778e-01,3.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,5.000000000000000000e+00
8.762074141576794091e+02,5.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,2.999999999999999889e-01,2.999999999999999889e-01,5.999999999999999778e-01,3.000000000000000000e+02,2.000000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,5.000000000000000000e+00
8.512478189487247846e+02,5.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,2.999999999999999889e-01,2.999999999999999889e-01,5.999999999999999778e-01,3.000000000000000000e+02,3.000000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,5.000000000000000000e+00
9.778924367385981213e+02,5.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,2.999999999999999889e-01,2.999999999999999889e-01,5.999999999999999778e-01,3.000000000000000000e+02,4.000000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,5.000000000000000000e+00
1.008664035575882963e+03,5.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,2.999999999999999889e-01,2.999999999999999889e-01,5.999999999999999778e-01,3.000000000000000000e+02,4.500000000000000000e+01,2.000000000000000000e+00,9.500000000000000000e+02,5.000000000000000000e+00
8.512478189487247846e+02,5.000000000000000000e+01,2.500000000000000000e-01,4.000000000000000222e-01,2.999999999999999889e-01,2.999999999999999889e-01,5.999999999999999778e-01,3.000000000000000000e+02,3.000000000000000000e+01,3.000000000000000000e+00,9.500000000000000000e+02,5.000000000000000000e+00
